HOLEID,FROM,TO,LITHO,HARD,FIB
23GC02901,11,12,SA,2,0
23GC02901,12,13,SA,2,0
23GC02901,13,14,SA,2,0
23GC02901,14,15,UM,3,0
23GC02901,15,16,UM,3,0
23GC02901,16,17,UM,3,0
23GC02901,17,18,UM,3,0
23GC02902,0,1,FZ,2,0
23GC02902,1,2,FZ,2,0
23GC02902,2,3,FZ,2,0
23GC02902,3,4,SM,1,0
23GC02902,4,5,SM,1,0
23GC02902,5,6,SM,1,0
23GC02902,6,7,SM,1,0
23GC02902,7,8,SM,1,0
23GC02902,8,9,SM,1,0
23GC02902,9,10,SM,1,0
23GC02902,10,11,SM,1,0
23GC02902,11,12,SM,1,0
23GC02902,12,13,SM,1,0
23GC02902,13,14,SS,2,0
23GC02902,14,15,SS,2,0
23GC02902,15,16,SS,2,0
23GC02902,16,17,SS,2,0
23GC02902,17,18,SS,2,0
23GC02902,18,19,SS,2,0
23GC02902,19,20,SS,2,0
23GC02902,20,21,SS,2,0
23GC02902,21,22,SA,2,0
23GC02902,22,23,SA,2,0
23GC02903,0,1,PC,2,0
23GC02903,1,2,PC,2,0
23GC02903,2,3,PC,2,0
23GC02903,3,4,FZ,2,0
23GC02903,4,5,FZ,2,0
23GC02903,5,6,FZ,2,0
23GC02903,6,7,FZ,2,0
23GC02903,7,8,FZ,2,0
23GC02903,8,9,FZ,2,0
23GC02903,9,10,FZ,2,0
23GC02903,10,11,FZ,2,0
23GC02903,11,12,FZ,2,0
23GC02903,12,13,SF,2,0
23GC02903,13,14,SF,2,0
23GC02903,14,15,SF,2,0
23GC02903,15,16,SF,2,0
23GC02903,16,17,SF,2,0
23GC02903,17,18,SM,1,0
23GC02903,18,19,SM,1,0
23GC02903,19,20,SM,1,0
23GC02903,20,21,SM,1,0
23GC02903,21,22,SM,1,0
23GC02903,22,23,SM,1,0
23GC02903,23,24,SM,1,0
23GC02903,24,25,SM,1,0
23GC02903,25,26,SM,1,0
23GC02903,26,27,SM,1,0
23GC02903,27,28,SM,1,0
23GC02903,28,29,SM,1,0
23GC02903,29,30,SM,1,0
23GC02903,30,31,SM,1,0
23GC02903,31,32,SM,1,0
23GC02903,32,33,SM,1,0
23GC02903,33,34,SS,2,0
23GC02903,34,35,SS,2,0
23GC02903,35,36,SS,2,0
23GC02903,36,37,SS,2,0
23GC02903,37,38,SS,2,0
23GC02903,38,39,SA,2,0
23GC02903,39,40,SA,2,0
23GC02903,40,41,SA,2,0
23GC02903,41,42,UM,3,0
23GC02904,0,1,FZ,2,0
23GC02904,1,2,FZ,2,0
23GC02904,2,3,FZ,2,0
23GC02904,3,4,SS,2,0
23GC02904,4,5,SS,2,0
23GC02904,5,6,SS,2,0
23GC02904,6,7,SS,2,0
23GC02904,7,8,SS,2,0
23GC02904,8,9,SS,2,0
23GC02904,9,10,SS,2,0
23GC02904,10,11,SS,2,0
23GC02904,11,12,SA,2,0
23GC02904,12,13,SA,2,0
23GC02904,13,14,SA,2,0
23GC02904,14,15,SA,2,0
23GC02904,15,16,SA,2,0
23GC02904,16,17,SA,2,0
23GC02904,17,18,SA,2,0
23GC02904,18,19,SA,2,0
23GC02904,19,20,SA,2,0
23GC02904,20,21,UM,3,0
23GC02904,21,22,UM,3,0
23GC02904,22,23,UM,3,0
23GC02904,23,24,UM,3,0
23GC02904,24,25,UM,3,0
23GC02904,25,26,UM,3,0
23GC02904,26,27,UM,3,0
23GC02904,27,28,UM,3,0
23GC02904,28,29,UM,3,0
23GC02904,29,30,UM,3,0
23GC02905,0,1,TZ,2,0
23GC02905,1,2,TZ,2,0
23GC02905,2,3,SF,2,0
23GC02905,3,4,SF,2,0
23GC02905,4,5,SF,2,0
23GC02905,5,6,FZ,2,0
23GC02905,6,7,FZ,2,0
23GC02905,7,8,SS,2,0
23GC02905,8,9,SS,2,0
23GC02905,9,10,SS,2,0
23GC02905,10,11,SS,2,0
23GC02905,11,12,SS,2,0
23GC02905,12,13,SS,2,0
23GC02905,13,14,SS,2,0
23GC02905,14,15,SA,2,0
23GC02905,15,16,SA,2,0
23GC02905,16,17,SA,2,0
23GC02905,17,18,SA,2,0
23GC02905,18,19,SA,2,0
23GC02905,19,20,SA,2,0
23GC02906,0,1,FZ,2,0
23GC02906,1,2,FZ,2,0
23GC02906,2,3,FZ,2,0
23GC02906,3,4,SS,2,0
23GC02906,4,5,SS,2,0
23GC02906,5,6,SS,2,0
23GC02906,6,7,SS,2,0
23GC02906,7,8,SS,2,0
23GC02906,8,9,SS,2,0
23GC02906,9,10,SS,2,0
23GC02906,10,11,SS,2,0
23GC02906,11,12,SS,2,0
23GC02906,12,13,SS,2,0
23GC02906,13,14,SS,2,0
23GC02906,14,15,SS,2,0
23GC02906,15,16,SA,2,0
23GC02906,16,17,SA,2,0
23GC02906,17,18,SA,2,0
23GC02906,18,19,SA,2,0
23GC02906,19,20,SA,2,0
23GC02906,20,21,SA,2,0
23GC02906,21,22,SA,2,0
23GC02906,22,23,SA,2,0
23GC02906,23,24,SA,2,0
23GC02906,24,25,SA,2,0
23GC02906,25,26,SM,1,0
23GC02906,26,27,SM,1,0
23GC02906,27,28,SM,1,0
23GC02906,28,29,SM,1,0
23GC02906,29,30,SM,1,0
23GC02906,30,31,FZ,2,0
23GC02906,31,32,FZ,2,0
23GC02906,32,33,FZ,2,0
23GC02907,0,1,TZ,2,0
23GC02907,1,2,TZ,2,0
23GC02907,2,3,SS,2,0
23GC02907,3,4,SS,2,0
23GC02907,4,5,SS,2,0
23GC02907,5,6,SA,2,0
23GC02907,6,7,SA,2,0
23GC02907,7,8,SA,2,0
23GC02907,8,9,SA,2,0
23GC02907,9,10,SA,2,0
23GC02907,10,11,SA,2,0
23GC02907,11,12,SA,2,0
23GC02907,12,13,SA,2,0
23GC02907,13,14,SS,2,0
23GC02907,14,15,SS,2,0
23GC02907,15,16,SS,2,0
23GC02907,16,17,SS,2,0
23GC02907,17,18,SS,2,0
23GC02907,18,19,SS,2,0
23GC02907,19,20,SA,2,0
23GC02907,20,21,SA,2,0
23GC02907,21,22,SS,2,0
23GC02907,22,23,SS,2,0
23GC02907,23,24,SS,2,0
23GC02907,24,25,SA,2,0
23GC02907,25,26,SA,2,0
23GC02907,26,27,SA,2,0
23GC02907,27,28,SA,2,0
23GC02907,28,29,SA,2,0
23GC02907,29,30,SA,2,0
23GC02907,30,31,SA,2,0
23GC02908,0,1,TZ,2,0
23GC02908,1,2,TZ,2,0
23GC02908,2,3,SA,2,0
23GC02908,3,4,SA,2,0
23GC02908,4,5,SA,2,0
23GC02908,5,6,SA,2,0
23GC02908,6,7,SA,2,0
23GC02908,7,8,SA,2,0
23GC02908,8,9,SA,2,0
23GC02908,9,10,SA,2,0
23GC02908,10,11,SA,2,0
23GC02908,11,12,SA,2,0
23GC02908,12,13,SA,2,0
23GC02908,13,14,UM,3,0
23GC02908,14,15,UM,3,0
23GC02908,15,16,UM,3,0
23GC02908,16,17,UM,3,0
23GC02908,17,18,UM,3,0
23GC02908,18,19,UM,3,0
23GC02908,19,20,UM,3,0
23GC02908,20,21,UM,3,0
23GC02908,21,22,UM,3,0
23GC02908,22,23,UM,3,0
23GC02908,23,24,UM,3,0
23GC02908,24,25,UM,3,0
23GC02908,25,26,UM,3,0
23GC02908,26,27,UM,3,0
23GC02908,27,28,UM,3,0
23GC02908,28,29,UM,3,0
23GC02908,29,30,UM,3,0
23GC02908,30,31,UM,3,0
23GC02910,0,1,FZ,3,0
23GC02910,1,2,FZ,3,0
23GC02910,2,3,FZ,3,0
23GC02910,3,4,FZ,3,0
23GC02910,4,5,FZ,3,0
23GC02910,5,6,FZ,3,0
23GC02910,6,7,FZ,3,0
23GC02910,7,8,FZ,3,0
23GC02910,8,9,FZ,3,0
23GC02910,9,10,FZ,3,0
23GC02910,10,11,FZ,3,0
23GC02910,11,12,FZ,3,0
23GC02910,12,13,FZ,3,0
23GC02910,13,14,FZ,3,0
23GC02910,14,15,FZ,3,0
23GC02910,15,16,LIM,2,0
23GC02910,16,17,SF,2,0
23GC02910,17,18,SF,2,0
23GC02910,18,19,SF,2,0
23GC02910,19,20,SS,2,0
23GC02910,20,21,SS,2,0
23GC02910,21,22,SS,2,0
23GC02910,22,23,SS,2,0
23GC02910,23,24,FZ,2,0
23GC02910,24,25,FZ,2,0
23GC02910,25,26,FZ,2,0
23GC02910,26,27,FZ,2,0
23GC02910,27,28,SS,2,0
23GC02910,28,29,SS,2,0
23GC02910,29,30,SS,2,0
23GC02910,30,31,SS,2,0
23GC02910,31,32,UM,3,0
23GC02910,32,33,UM,3,0
23GC02910,33,34,UM,3,0
23GC02910,34,35,UM,3,0
23GC02911,0,1,TZ,3,0
23GC02911,1,2,TZ,3,0
23GC02911,2,3,FZ,3,0
23GC02911,3,4,FZ,3,0
23GC02911,4,5,FZ,3,0
23GC02911,5,6,FZ,3,0
23GC02911,6,7,FZ,3,0
23GC02911,7,8,FZ,3,0
23GC02911,8,9,FZ,3,0
23GC02911,9,10,FZ,3,0
23GC02911,10,11,FZ,3,0
23GC02911,11,12,FZ,3,0
23GC02911,12,13,FZ,3,0
23GC02911,13,14,SM,1,0
23GC02911,14,15,SM,1,0
23GC02911,15,16,SS,2,0
23GC02911,16,17,SS,2,0
23GC02911,17,18,SS,2,0
23GC02911,18,19,SS,2,0
23GC02911,19,20,SA,2,0
23GC02911,20,21,SA,2,0
23GC02911,21,22,SA,2,0
23GC02911,22,23,SA,2,0
23GC02911,23,24,SA,2,0
23GC02911,24,25,SA,2,0
23GC02911,25,26,SA,2,0
23GC02911,26,27,SA,2,0
23GC02911,27,28,SA,2,0
23GC02911,28,29,SA,2,0
23GC02911,29,30,SA,2,0
23GC02911,30,31,SA,2,0
23GC02912,0,1,TZ,3,0
23GC02912,1,2,FZ,3,0
23GC02912,2,3,FZ,3,0
23GC02912,3,4,FZ,3,0
23GC02912,4,5,FZ,3,0
23GC02912,5,6,FZ,3,0
23GC02912,6,7,FZ,3,0
23GC02912,7,8,FZ,3,0
23GC02912,8,9,SF,2,0
23GC02912,9,10,SS,2,0
23GC02912,10,11,SS,2,0
23GC02912,11,12,SS,2,0
23GC02912,12,13,SA,2,0
23GC02912,13,14,SA,2,0
23GC02912,14,15,SA,2,0
23GC02912,15,16,SA,2,0
23GC02912,16,17,SA,2,0
23GC02912,17,18,SA,2,0
23GC02912,18,19,SA,2,0
23GC02912,19,20,SA,2,0
23GC02912,20,21,SA,2,0
23GC02912,21,22,SA,2,0
23GC02912,22,23,SA,2,0
23GC02912,23,24,SA,2,0
23GC02912,24,25,SA,2,0
23GC02912,25,26,SA,2,0
23GC02912,26,27,SA,2,0
23GC02913,0,1,TZ,2,0
23GC02913,1,2,TZ,2,0
23GC02913,2,3,PC,2,0
23GC02913,3,4,PC,2,0
23GC02913,4,5,PC,2,0
23GC02913,5,6,FZ,3,0
23GC02913,6,7,FZ,3,0
23GC02913,7,8,FZ,3,0
23GC02913,8,9,FZ,3,0
23GC02913,9,10,FZ,3,0
23GC02913,10,11,FZ,3,0
23GC02913,11,12,FZ,3,0
23GC02913,12,13,FZ,3,0
23GC02913,13,14,FZ,3,0
23GC02913,14,15,FZ,3,0
23GC02913,15,16,FZ,3,0
23GC02913,16,17,SF,2,0
23GC02913,17,18,SM,1,0
23GC02913,18,19,SM,1,0
23GC02913,19,20,SS,1,0
23GC02913,20,21,SS,1,0
23GC02913,21,22,SS,1,0
23GC02913,22,23,SS,1,0
23GC02913,23,24,SS,1,0
23GC02913,24,25,SA,2,0
23GC02913,25,26,SA,2,0
23GC02913,26,27,SA,2,0
23GC02913,27,28,SA,2,0
23GC02913,28,29,SA,2,0
23GC02913,29,30,SA,2,0
23GC02913,30,31,SA,2,0
23GC02913,31,32,SA,2,0
23GC02913,32,33,SA,2,0
23GC02913,33,34,SA,2,0
23GC02913,34,35,SA,2,0
23GC02913,35,36,SA,2,0
23GC02913,36,37,UM,3,0
23GC02913,37,38,UM,3,0
23GC02913,38,39,UM,3,0
23GC02913,39,40,UM,3,0
23GC02914,0,1,TZ,2,0
23GC02914,1,2,TZ,2,0
23GC02914,2,3,PC,2,0
23GC02914,3,4,PC,2,0
23GC02914,4,5,PC,2,0
23GC02914,5,6,PC,2,0
23GC02914,6,7,PC,2,0
23GC02914,7,8,PC,2,0
23GC02914,8,9,FZ,3,0
23GC02914,9,10,FZ,3,0
23GC02914,10,11,FZ,3,0
23GC02914,11,12,FZ,3,0
23GC02914,12,13,FZ,3,0
23GC02914,13,14,FZ,3,0
23GC02914,14,15,SF,1,0
23GC02914,15,16,SM,1,0
23GC02914,16,17,SM,1,0
23GC02914,17,18,SM,1,0
23GC02914,18,19,SS,1,0
23GC02914,19,20,SS,1,0
23GC02914,20,21,SS,1,0
23GC02914,21,22,SA,2,0
23GC02914,22,23,SA,2,0
23GC02914,23,24,SA,2,0
23GC02914,24,25,SA,2,0
23GC02914,25,26,SA,2,0
23GC02914,26,27,SA,2,0
23GC02914,27,28,SA,2,0
23GC02914,28,29,SA,2,0
23GC02914,29,30,SA,2,0
23GC02914,30,31,SA,2,0
23GC02914,31,32,SA,2,0
23GC02914,32,33,SA,2,0
23GC02914,33,34,SA,2,0
23GC02914,34,35,SA,2,0
23GC02914,35,36,SA,2,0
23GC02914,36,37,SA,2,0
23GC02914,37,38,UM,3,0
23GC02914,38,39,UM,3,0
23GC02915,0,1,TZ,2,0
23GC02915,1,2,FZ,3,0
23GC02915,2,3,FZ,3,0
23GC02915,3,4,FZ,3,0
23GC02915,4,5,FZ,3,0
23GC02915,5,6,FZ,3,0
23GC02915,6,7,FZ,3,0
23GC02915,7,8,FZ,3,0
23GC02915,8,9,LIM,2,0
23GC02915,9,10,LIM,2,0
23GC02915,10,11,SF,2,0
23GC02915,11,12,SM,1,0
23GC02915,12,13,SM,1,0
23GC02915,13,14,SM,1,0
23GC02915,14,15,SA,1,0
23GC02915,15,16,SA,1,0
23GC02915,16,17,SA,1,0
23GC02915,17,18,SA,1,0
23GC02915,18,19,SA,1,0
23GC02915,19,20,SS,1,0
23GC02915,20,21,SS,1,0
23GC02915,21,22,SS,1,0
23GC02915,22,23,MAG,1,0
23GC02915,23,24,MAG,1,0
23GC02915,24,25,MAG,1,0
23GC02915,25,26,UM,3,0
23GC02915,26,27,UM,3,0
23GC02916,0,1,TZ,2,0
23GC02916,1,2,TZ,2,0
23GC02916,2,3,PC,2,0
23GC02916,3,4,PC,2,0
23GC02916,4,5,PC,2,0
23GC02916,5,6,PC,2,0
23GC02916,6,7,PC,2,0
23GC02916,7,8,PC,2,0
23GC02916,8,9,PC,2,0
23GC02916,9,10,PC,2,0
23GC02916,10,11,FZ,2,0
23GC02916,11,12,FZ,2,0
23GC02916,12,13,FZ,2,0
23GC02916,13,14,FZ,2,0
23GC02916,14,15,FZ,2,0
23GC02916,15,16,FZ,2,0
23GC02916,16,17,FZ,2,0
23GC02916,17,18,FZ,2,0
23GC02916,18,19,FZ,2,0
23GC02916,19,20,FZ,2,0
23GC02916,20,21,FZ,2,0
23GC02916,21,22,FZ,2,0
23GC02916,22,23,SF,1,0
23GC02916,23,24,SF,1,0
23GC02916,24,25,SM,1,0
23GC02916,25,26,SM,1,0
23GC02916,26,27,SM,1,0
23GC02916,27,28,SM,1,0
23GC02916,28,29,LIM,2,0
23GC02916,29,30,LIM,2,0
23GC02916,30,31,LIM,2,0
23GC02916,31,32,LIM,2,0
23GC02916,32,33,LIM,2,0
23GC02916,33,34,SS,2,0
23GC02916,34,35,SS,2,0
23GC02916,35,36,SA,2,0
23GC02916,36,37,SA,2,0
23GC02917,0,1,SA,2,0
23GC02917,1,2,SA,2,0
23GC02917,2,3,SA,2,0
23GC02917,3,4,SA,2,0
23GC02917,4,5,SA,2,0
23GC02917,5,6,SA,2,0
23GC02917,6,7,SA,2,0
23GC02917,7,8,SA,2,0
23GC02917,8,9,SA,2,0
23GC02917,9,10,SA,2,0
23GC02917,10,11,SA,2,0
23GC02917,11,12,SA,2,0
23GC02917,12,13,SA,2,0
23GC02917,13,14,SA,2,0
23GC02917,14,15,SA,2,0
23GC02917,15,16,SA,2,0
23GC02917,16,17,SA,2,0
23GC02917,17,18,SA,2,0
23GC02917,18,19,SA,2,0
23GC02917,19,20,SA,2,0
23GC02917,20,21,SA,2,0
23GC02917,21,22,SA,2,0
23GC02917,22,23,SA,2,0
23GC02917,23,24,SA,2,0
23GC02918,0,1,TZ,3,0
23GC02918,1,2,TZ,3,0
23GC02918,2,3,LIM,2,0
23GC02918,3,4,LIM,2,0
23GC02918,4,5,LIM,2,0
23GC02918,5,6,SF,2,0
23GC02918,6,7,SF,2,0
23GC02918,7,8,SA,2,0
23GC02918,8,9,SA,2,0
23GC02918,9,10,SA,2,0
23GC02918,10,11,SA,2,0
23GC02918,11,12,SA,2,0
23GC02918,12,13,SA,2,0
23GC02918,13,14,SA,2,0
23GC02918,14,15,SA,2,0
23GC02918,15,16,SA,2,0
23GC02918,16,17,SA,2,0
23GC02918,17,18,UM,3,0
23GC02918,18,19,UM,3,0
23GC02918,19,20,UM,3,0
23GC02918,20,21,UM,3,0
23GC02918,21,22,UM,3,0
23GC02918,22,23,UM,3,0
23GC02918,23,24,UM,3,0
23GC02919,0,1,TZ,3,0
23GC02919,1,2,TZ,3,0
23GC02919,2,3,PC,2,0
23GC02919,3,4,PC,2,0
23GC02919,4,5,PC,2,0
23GC02919,5,6,PC,2,0
23GC02919,6,7,PC,2,0
23GC02919,7,8,FZ,3,0
23GC02919,8,9,FZ,3,0
23GC02919,9,10,FZ,3,0
23GC02919,10,11,FZ,3,0
23GC02919,11,12,FZ,3,0
23GC02919,12,13,SF,2,0
23GC02919,13,14,SF,2,0
23GC02919,14,15,SS,2,0
23GC02919,15,16,SS,2,0
23GC02919,16,17,SS,2,0
23GC02919,17,18,SS,2,0
23GC02919,18,19,SS,2,0
23GC02919,19,20,SS,2,0
23GC02919,20,21,SS,2,0
23GC02919,21,22,SS,2,0
23GC02919,22,23,SS,2,0
23GC02919,23,24,SS,2,0
23GC02919,24,25,SS,2,0
23GC02919,25,26,SS,2,0
23GC02919,26,27,SS,2,0
23GC02919,27,28,SS,2,0
23GC02919,28,29,SA,2,0
23GC02919,29,30,SA,2,0
23GC02919,30,31,SA,2,0
23GC02919,31,32,SA,2,0
23GC02919,32,33,SA,2,0
23GC02919,33,34,SA,2,0
23GC02919,34,35,SA,2,0
23GC02919,35,36,SA,2,0
23GC02919,36,37,SA,2,0
23GC02919,37,38,SA,2,0
23GC02919,38,39,SA,2,0
23GC02919,39,40,SA,2,0
23GC02920,0,1,TZ,3,0
23GC02920,1,2,TZ,3,0
23GC02920,2,3,TZ,3,0
23GC02920,3,4,PC,2,0
23GC02920,4,5,PC,2,0
23GC02920,5,6,PC,2,0
23GC02920,6,7,PC,2,0
23GC02920,7,8,PC,2,0
23GC02920,8,9,PC,2,0
23GC02920,9,10,PC,2,0
23GC02920,10,11,FZ,3,0
23GC02920,11,12,FZ,3,0
23GC02920,12,13,FZ,3,0
23GC02920,13,14,FZ,3,0
23GC02920,14,15,FZ,3,0
23GC02920,15,16,FZ,3,0
23GC02920,16,17,FZ,3,0
23GC02920,17,18,FZ,3,0
23GC02920,18,19,SF,2,0
23GC02920,19,20,SF,2,0
23GC02920,20,21,SM,1,0
23GC02920,21,22,SM,1,0
23GC02920,22,23,SM,1,0
23GC02920,23,24,SM,1,0
23GC02920,24,25,SM,1,0
23GC02920,25,26,SM,1,0
23GC02920,26,27,SM,1,0
23GC02920,27,28,SA,2,0
23GC02920,28,29,SA,2,0
23GC02920,29,30,SA,2,0
23GC02920,30,31,SA,2,0
23GC02920,31,32,SA,2,0
23GC02920,32,33,SA,2,0
23GC02920,33,34,SA,2,0
23GC02920,34,35,SA,2,0
23GC02920,35,36,SA,2,0
23GC02920,36,37,SA,2,0
23GC02920,37,38,SA,2,0
23GC02920,38,39,SA,2,0
23GC02920,39,40,SA,2,0
23GC02920,40,41,UM,3,0
23GC02920,41,42,UM,3,0
23GC02920,42,43,UM,3,0
23GC02921,0,1,PC,2,0
23GC02921,1,2,PC,2,0
23GC02921,2,3,PC,2,0
23GC02921,3,4,FZ,2,0
23GC02921,4,5,FZ,2,0
23GC02921,5,6,SF,2,0
23GC02921,6,7,SF,2,0
23GC02921,7,8,SM,1,0
23GC02921,8,9,SA,2,0
23GC02921,9,10,SA,2,0
23GC02921,10,11,SA,2,0
23GC02921,11,12,SA,2,0
23GC02921,12,13,SA,2,0
23GC02921,13,14,SA,2,0
23GC02921,14,15,SA,2,0
23GC02921,15,16,SA,2,0
23GC02921,16,17,SA,2,0
23GC02921,17,18,SA,2,0
23GC02921,18,19,SA,2,0
23GC02921,19,20,SA,2,0
23GC02921,20,21,SA,2,0
23GC02921,21,22,SA,2,0
23GC02921,22,23,SA,2,0
23GC02921,23,24,SA,2,0
23GC02921,24,25,SA,2,0
23GC02921,25,26,SA,2,0
23GC02921,26,27,SA,2,0
23GC02921,27,28,SA,2,0
23GC02921,28,29,SA,2,0
23GC02921,29,30,SA,2,0
23GC02921,30,31,UM,3,0
23GC02921,31,32,UM,3,0
23GC02921,32,33,UM,3,0
23GC02921,33,34,UM,3,0
23GC02921,34,35,UM,3,0
23GC02921,35,36,UM,3,0
23GC02921,36,37,UM,3,0
23GC02921,37,38,UM,3,0
23GC02922,0,1,TZ,2,0
23GC02922,1,2,SS,2,0
23GC02922,2,3,SS,2,0
23GC02922,3,4,SA,2,0
23GC02922,4,5,SA,2,0
23GC02922,5,6,SA,2,0
23GC02922,6,7,SA,2,0
23GC02922,7,8,SA,2,0
23GC02922,8,9,SA,2,0
23GC02922,9,10,SA,2,0
23GC02922,10,11,SA,2,0
23GC02922,11,12,SA,2,0
23GC02922,12,13,SA,2,0
23GC02922,13,14,SA,2,0
23GC02922,14,15,SA,2,0
23GC02922,15,16,SA,2,0
23GC02922,16,17,SA,2,0
23GC02922,17,18,SA,2,0
23GC02922,18,19,SA,2,0
23GC02922,19,20,SA,2,0
23GC02922,20,21,SA,2,0
23GC02922,21,22,SA,2,0
23GC02922,22,23,SA,2,0
23GC02922,23,24,SA,2,0
23GC02922,24,25,SA,2,0
23GC02922,25,26,SA,2,0
23GC02922,26,27,SA,2,0
23GC02922,27,28,SA,2,0
23GC02922,28,29,SA,2,0
23GC02922,29,30,SA,2,0
23GC02922,30,31,UM,3,0
23GC02922,31,32,UM,3,0
23GC02922,32,33,UM,3,0
23GC02922,33,34,UM,3,0
23GC02922,34,35,UM,3,0
23GC02922,35,36,UM,3,0
23GC02923,0,1,TZ,3,0
23GC02923,1,2,FZ,3,0
23GC02923,2,3,FZ,3,0
23GC02923,3,4,FZ,3,0
23GC02923,4,5,FZ,3,0
23GC02923,5,6,FZ,3,0
23GC02923,6,7,SS,2,0
23GC02923,7,8,SS,2,0
23GC02923,8,9,SA,2,0
23GC02923,9,10,SA,2,0
23GC02923,10,11,SS,2,0
23GC02923,11,12,SS,2,0
23GC02923,12,13,SA,2,0
23GC02923,13,14,SA,2,0
23GC02923,14,15,SA,2,0
23GC02923,15,16,SA,2,0
23GC02923,16,17,SA,2,0
23GC02923,17,18,SA,2,0
23GC02923,18,19,SA,2,0
23GC02923,19,20,UM,3,0
23GC02923,20,21,UM,3,0
23GC02923,21,22,UM,3,0
23GC02923,22,23,UM,3,0
23GC02923,23,24,UM,3,0
23GC02923,24,25,UM,3,0
23GC02923,25,26,UM,3,0
23GC02923,26,27,UM,3,0
23GC02923,27,28,UM,3,0
23GC02923,28,29,UM,3,0
23GC02923,29,30,UM,3,0
23GC02924,0,1,TZ,2,0
23GC02924,1,2,TZ,2,0
23GC02924,2,3,FZ,3,0
23GC02924,3,4,FZ,3,0
23GC02924,4,5,FZ,3,0
23GC02924,5,6,FZ,3,0
23GC02924,6,7,FZ,3,0
23GC02924,7,8,FZ,3,0
23GC02924,8,9,SF,2,0
23GC02924,9,10,SF,2,0
23GC02924,10,11,SF,2,0
23GC02924,11,12,SF,2,0
23GC02924,12,13,SM,1,0
23GC02924,13,14,SM,1,0
23GC02924,14,15,SM,1,0
23GC02924,15,16,SM,1,0
23GC02924,16,17,SM,1,0
23GC02924,17,18,SM,1,0
23GC02924,18,19,SM,1,0
23GC02924,19,20,FZ,1,0
23GC02924,20,21,FZ,1,0
23GC02924,21,22,FZ,1,0
23GC02924,22,23,SS,1,0
23GC02924,23,24,SS,1,0
23GC02924,24,25,SS,1,0
23GC02924,25,26,SA,2,0
23GC02924,26,27,SA,2,0
23GC02924,27,28,SA,2,0
23GC02924,28,29,SA,2,0
23GC02924,29,30,SA,2,0
23GC02924,30,31,SA,2,0
23GC02924,31,32,SA,2,0
23GC02924,32,33,SA,2,0
23GC02924,33,34,SA,2,0
23GC02924,34,35,SA,2,0
23GC02924,35,36,SA,2,0
23GC02925,0,1,FZ,2,0
23GC02925,1,2,FZ,2,0
23GC02925,2,3,FZ,2,0
23GC02925,3,4,SS,2,0
23GC02925,4,5,SS,2,0
23GC02925,5,6,SS,2,0
23GC02925,6,7,SS,2,0
23GC02925,7,8,SS,2,0
23GC02925,8,9,SS,2,0
23GC02925,9,10,SS,2,0
23GC02925,10,11,SA,2,0
23GC02925,11,12,SA,2,0
23GC02925,12,13,SA,2,0
23GC02925,13,14,SA,2,0
23GC02925,14,15,SA,2,0
23GC02925,15,16,SA,2,0
23GC02925,16,17,SA,2,0
23GC02925,17,18,SA,2,0
23GC02925,18,19,SA,2,0
23GC02925,19,20,SA,2,0
23GC02925,20,21,SA,2,0
23GC02925,21,22,SA,2,0
23GC02925,22,23,SA,2,0
23GC02925,23,24,SA,2,0
23GC02926,0,1,FZ,2,0
23GC02926,1,2,FZ,2,0
23GC02926,2,3,FZ,2,0
23GC02926,3,4,FZ,2,0
23GC02926,4,5,SS,2,0
23GC02926,5,6,SS,2,0
23GC02926,6,7,SS,2,0
23GC02926,7,8,SS,2,0
23GC02926,8,9,SS,2,0
23GC02926,9,10,SA,2,0
23GC02926,10,11,SA,2,0
23GC02926,11,12,SA,2,0
23GC02926,12,13,SA,2,0
23GC02926,13,14,SA,2,0
23GC02926,14,15,SA,2,0
23GC02926,15,16,SA,2,0
23GC02926,16,17,SA,2,0
23GC02926,17,18,SA,2,0
23GC02926,18,19,SA,2,0
23GC02926,19,20,SA,2,0
23GC02926,20,21,UM,3,0
23GC02926,21,22,UM,3,0
23GC02926,22,23,UM,3,0
23GC02926,23,24,UM,3,0
23GC02927,0,1,FZ,2,0
23GC02927,1,2,FZ,2,0
23GC02927,2,3,FZ,2,0
23GC02927,3,4,FZ,2,0
23GC02927,4,5,FZ,2,0
23GC02927,5,6,FZ,2,0
23GC02927,6,7,SS,2,0
23GC02927,7,8,SS,2,0
23GC02927,8,9,SA,2,0
23GC02927,9,10,SA,2,0
23GC02927,10,11,SA,2,0
23GC02927,11,12,SA,2,0
23GC02927,12,13,SA,2,0
23GC02927,13,14,SA,2,0
23GC02927,14,15,SA,2,0
23GC02927,15,16,SA,2,0
23GC02927,16,17,SA,2,0
23GC02927,17,18,SA,2,0
23GC02927,18,19,SA,2,0
23GC02927,19,20,SA,2,0
23GC02927,20,21,SA,2,0
23GC02927,21,22,SA,2,0
23GC02927,22,23,SA,2,0
23GC02927,23,24,SA,2,0
23GC02928,0,1,FZ,2,0
23GC02928,1,2,FZ,2,0
23GC02928,2,3,FZ,2,0
23GC02928,3,4,FZ,2,0
23GC02928,4,5,FZ,2,0
23GC02928,5,6,FZ,2,0
23GC02928,6,7,FZ,2,0
23GC02928,7,8,SS,2,0
23GC02928,8,9,SS,2,0
23GC02928,9,10,SS,2,0
23GC02928,10,11,SA,2,0
23GC02928,11,12,SA,2,0
23GC02928,12,13,SA,2,0
23GC02928,13,14,SA,2,0
23GC02928,14,15,SA,2,0
